index,name,Singleplayer,Multiplayer
28382,Leisure Suit Larry III: Passionate Patti in Pursuit of the Pulsating Pectorals,True,False
28383,Toki Tori (2001),True,False
28384,Pokémon Puzzle Challenge (2000),True,False
28385,Harvest Moon GB,True,False
28386,Donkey Kong Land 3,True,False
28387,Rampage 2: Universal Tour,True,True
28388,The Powerpuff Girls: Chemical X-traction,True,False
28389,Shadow of the Beast (1989),True,False
28390,Mario's Time Machine,True,False
28391,Little Samson,True,False
28392,Kick Off,True,True
28393,Gun-Nac,True,False
28394,Tak 2: The Staff of Dreams,True,True
28395,Super Robot Taisen: Original Generation,True,False
28396,Shaman King: Master of Spirits,True,False
28397,Medal of Honor: Infiltrator,True,True
28398,Lunar Legend,True,False
28399,Xevious (1983),False,False
28400,Jet Moto 2 (1997),True,True
28401,International Track & Field 2000,True,True
28402,Dark Seed,True,False
28403,Dance Dance Revolution,True,True
28404,Arc the Lad III,True,False
28405,Stampede,True,False
28406,Boxing (1980),True,True
28407,Arcade Pinball,False,False
28408,Phoenix (1980),False,False
28409,Jr. Pac-Man,True,False
28411,Damascus Gear: Operation Osaka,True,False
28412,Part Time UFO,False,False
28413,LEGRAND LEGACY: Tale of the Fatebounds,True,False
28414,A Little Rabbit Story,True,False
28415,MechTroid,True,False
28416,Yet Another Research Dog,True,False
28417,Heroes of Delum,True,True
28418,BLIK,True,False
28419,Settlements,True,False
28420,YumeCore,True,False
28421,Dab on 'em Haterz,True,False
28422,BigDay,True,True
28423,Kaz Ball,False,True
28424,Vegas Party (2017),True,True
28425,Motorbike Garage Mechanic Simulator,True,False
28426,Crafting Tycoon,True,False
28427,One Against The Galaxy,True,False
28428,FMath,True,False
28429,Grandia Xtreme,False,False
28430,Plandzz 2,True,False
28431,EVIL STAR,True,False
28432,Hide Or Die,False,True
28433,The Sapper,True,False
28434,Dream League Soccer,False,False
28435,The Battle Cats,False,False
28436,Trivia Crack,False,False
28437,5-in-1 Bundle Brain Trainings,True,False
28438,Cult: Fear Inside,True,False
28439,Puzzle Poker,True,False
28440,Relic Hunters Legend,True,True
28441,Tiny Force Deluxe,True,True
28442,BATTLE GAREGGA Rev.2016,False,False
28443,Photon Flux,True,False
28444,Little Adventurer II,True,False
28445,Manifest 99,True,False
28446,Crypt Hunter,True,False
28447,Shigatari,True,False
28448,Huusuienbu - Chapter Spring and Summer,True,False
28449,Karradash - The Lost Dungeons,True,False
28450,侠客风云传前传(Tale of Wuxia:The Pre-Sequel),True,False
28451,Evil Labs,True,False
28452,Fashioning Little Miss Lonesome,True,False
28453,Detrita Battlegrounds,True,False
28454,Super Blockbreak 3D,True,False
28455,Ezy,True,False
28456,Staff Wars: Wizard Rumble,False,True
28457,Alphabear: Hardcover Edition,True,False
28458,The Tavern,True,False
28459,Sidewords,True,False
28460,Age of Fear 3: The Legend,True,True
28461,Inescapable VR: Underground,True,False
28462,Arena,True,True
28463,WILOO,True,False
28464,Urban War Defense,True,False
28465,Solar Settlers,True,False
28466,Orbs,True,True
28467,Diving Trunks,True,False
28468,Randomizator,True,False
28469,PANOPTES,False,False
28470,Snail Bob 2,False,False
28471,Tales from the Borderlands: Episode Two - Atlas Mugged,False,False
28472,Finn and Jake's Epic Quest,False,False
28473,Borderlands 2: Headhunter 5 - Sire Hammerlock Versus the Son Crawmerax,False,False
28474,State of Decay: Breakdown,False,False
28475,The Sims 3: Dragon Valley,False,False
28476,JoJo's Bizarre Adventure HD Ver.,False,False
28477,Perspective,True,False
28478,Growlanser IV: Wayfarer of Time,False,False
28479,Omerta: City of Gangsters,False,False
28480,Naruto: Uzumaki Chronicles,False,False
28481,FIFA Street (2012),False,False
28482,Back to the Future: The Game - Episode 4. Double Visions,False,False
28483,Nelson Tethers: Puzzle Agent,False,False
28484,Fluttabyes,True,False
28485,Revenge of the Wounded Dragons,False,False
28486,Paws & Claws: Pet School,False,False
28487,Русская рыбалка 2,False,False
28488,Pro Cycling Manager Season 2009,False,False
28489,Neverwinter Nights 2: Mysteries of Westgate,False,False
28490,SBK 08: Superbike World Championship,False,False
28491,4x4: Hummer,False,False
28492,Battlestrike: Force of Resistance,False,False
28493,Kabus 22,False,False
28494,Crimes of War,False,False
28495,Code of Honor: The French Foreign Legion,False,False
28496,Armadillo Run,False,False
28497,Hugo: Cannon Cruise,False,False
28498,Moorhuhn Kart 2,False,False
28499,WWII Battle Tanks: T-34 vs. Tiger,False,False
28500,Birth of America,False,False
28501,Pac-Man World Rally,True,False
28502,Paragraph 78,False,False
28503,The White Chamber,False,False
28504,Братья Пилоты 3D-2. Тайна клуба собаководов,False,False
28505,Pilot Down: Behind Enemy Lines,False,False
28506,Ancient Wars: Sparta,False,False
28507,Sven XXX,False,False
28508,Total Club Manager 2005,False,False
28509,DreamWorks' Shark Tale,False,False
28510,Ricochet: Lost Worlds,False,False
28511,Age of Pirates: Captain Blood,True,False
28512,Революционный квест,False,False
28513,Xonotic,False,False
28514,CSI: Crime Scene Investigation - Dark Motives,False,False
28515,Moorhuhn Kart Extra,False,False
28516,Карлик Нос,False,False
28517,MTV's Celebrity Deathmatch,False,False
28518,Nemesis of the Roman Empire,False,False
28519,Microsoft Flight Simulator 2004: A Century of Flight,False,False
28520,F1 Challenge '99-'02,False,False
28521,Sabotain: Break the Rules,False,False
28522,Civilization 2: Conflicts in Civilization,False,False
28523,GagBoy,False,False
28524,Mortal Kombat 3 for Windows 95,False,False
28525,Star Trek: Armada,False,False
28526,Tribes 2,False,False
28527,Elvira: Mistress of the Dark,True,False
28528,Motocross Madness 2,False,False
28529,Close Combat 2: A Bridge Too Far,False,False
28530,Virtua Fighter PC,False,False
28531,King's Quest 6: Heir Today Gone Tomorrow,False,False
28532,"Amazing Spider-Man, The (1989)",False,False
28533,Hugo 3D,False,False
28534,FIFA World Cup 2002,False,False
28535,Vietnam: Black Ops,False,False
28536,Dark Earth,False,False
28537,Recoil,True,True
28538,Metal Mutant,True,False
28539,Zeliard,False,False
28540,Technomage: Return of Eternity,True,False
28541,Tetris Worlds,True,True
28542,The Horde,False,False
28543,Voodoo Kid,True,False
28544,Scooby-Doo: Phantom of the Knight,False,False
28545,Fable (1996),False,False
28546,The Lost Files of Sherlock Holmes: The Case of the Serrated Scalpel,False,False
28547,SimFarm,False,False
28548,Excessive Speed,False,False
28550,DreamWorks Kartz,False,False
28551,Junk Fu,False,False
28553,Buku Sudoku,False,True
28554,Harms Way,False,False
28555,Looney Tunes: AA,False,False
28556,Mini Ninjas Adventures,False,False
28557,Fable Trilogy,False,False
28558,ZHUST - THE ILLUSION SOUL,True,False
28559,Affordable Space Adventures,False,False
28560,Harvest Moon: Friends of Mineral Town (Wii),False,False
28561,Cube Life: Island Survival,True,True
28562,Mega Man II(3Ds/GB),False,False
28563,Sonic Classic Collection,False,False
28564,Mega Man Star Force 3 - Black Ace,False,False
28565,Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,False,False
28566,Castlevania Judgment,False,False
28567,Guitar Hero: On Tour,False,False
28568,Dragon Quest Swords: The Masked Queen and The Tower of Mirrors,False,False
28569,Naruto: Path of the Ninja,False,False
28570,Cake Mania,False,False
28571,Yu-Gi-Oh!: Nightmare Troubadour,False,False
28572,Lunar Knights,False,False
28573,Wonder Boy,False,False
28574,Ninja Gaiden: Dragon Sword,False,False
28576,Kirby's Blowout Blast,False,False
28577,SAELIG,True,False
28578,Guns of Boom,False,True
28579,Pizza Tycoon,True,True
28580,Pirates! Gold Plus,True,False
28581,Hind,True,True
28582,The Grand Ball,True,False
28583,The Slopes,True,False
28584,LASER STRIKERS,True,False
28585,VR Coaster Extreme,True,False
28586,Spiritlands,True,False
28587,红石遗迹 - Red Obsidian Remnant,True,False
28588,Diamond Deeps,True,False
28589,99 Waves to Die,True,False
28590,Driveby Gangster,True,False
28591,Chaos Theory,True,False
28592,The House,True,False
28593,Vindicator: Uprising,True,False
28594,Silicone-2,True,False
28595,Magic Potion Explorer,True,False
28596,Welcome to Boon Hill,True,False
28597,The Rainy Port Keelung 雨港基隆,True,False
28598,Cubicolor,True,False
28599,Catzilla 4K - Advanced,True,False
28600,Deadstone,True,False
28601,Omega Agent,True,False
28602,Soda Star,True,False
28603,Drawn: Dark Flight,True,False
28604,Hacker's Beat,True,False
28605,Tricone Lab,True,False
28606,Damn virgins,True,False
28607,Quell Zen,True,False
28608,I Am Caligula,True,False
28609,Fancy Slingshot VR,True,False
28610,Dumb Chicken 2: One Way Out,True,False
28611,Wrong Dimension - The One Dimensional Platformer,True,False
28612,Hybrid Animals,True,True
28613,Arctic Trucker Simulator,True,False
28614,Hangeki,True,False
28615,Memory Oblivion Box,True,False
28616,Steel Armor: Blaze of War,True,False
28617,ZeGame,True,False
28618,Malus Code,True,False
28619,Brick Battalion,True,True
28620,Hush Hush - Unlimited Survival Horror,True,False
28621,Wildlife Park 2 - Horses,True,False
28622,Lily´s Epic Quest,True,False
28623,Villagers,True,False
28624,Office lovers,True,False
28625,String Theory,True,False
28626,NeonXSZ,True,False
28627,Tobari and the Night of the Curious Moon,True,False
28628,Wolfsong,True,False
28629,Strongmind,True,False
28630,Audio Arena,True,False
28631,Jerry Rice & Nitus' Dog Football,True,False
28632,Blue Tear,True,False
28633,Thunder Spheres - Virtual Reality 3D Pool,True,False
28634,Supipara - Chapter 1 Spring Has Come!,True,False
28635,Weather Lord: Royal Holidays Collector's Edition,True,False
28636,Soviet Monsters: Ekranoplans,True,False
28637,Revolve,True,False
28638,Jumpdrive,True,False
28639,Blue Effect VR,True,True
28640,Emerge: Cities of the Apocalypse,True,False
28641,Dead Hungry,True,False
28642,Courier of the Crypts,True,False
28643,Space Slam,True,False
28644,Partical City Guardians,True,True
28645,The Fifth Expedition,True,False
28646,Crazy Otto,True,False
28647,Acaratus,True,True
28648,ChronoClock,True,False
28649,Secret Of The Royal Throne,True,False
28650,SUPER IMPOSSIBLE ROAD,True,True
28651,3D Arcade Fishing,True,False
28652,Choice of Alexandria,True,False
28653,Outrageous Grounds: The Maze,True,False
28654,Mech Skeleton,True,False
28655,The Hole Story,True,False
28656,Warcube,True,False
28657,Cubians VR,True,False
28658,Island 359,True,False
28659,Infektor,True,False
28660,Potioneer: The VR Gardening Simulator,True,False
28661,Creekside Creep Invasion,True,False
28662,MetaHuman Inc.,True,False
28663,Wildlife Park,True,False
28664,HordeZ,True,True
28665,Swarm Universe,True,True
28666,Sketch! Run!,False,False
28667,Snow Moto Racing Freedom,True,True
28668,Gemstone Keeper,True,False
28669,The Collider 2,True,False
28670,FIFA Mobile Soccer,False,False
28671,Dead Ahead: Zombie Warfare,False,False
28672,Marathon 1,False,False
28673,Dynamite Fishing - World Games,False,True
28674,Marvel Super Hero Squad: Comic Combat,False,False
28675,Gangs of London,False,False
28676,Super Street Fighter II Turbo HD Remix,False,False
28677,300: March To Glory,False,False
28678,ZENONIA,False,False
28679,Carnivores: Ice Age,False,False
28680,Naughty Bear Panic in Paradise,False,False
28681,Black Rock Shooter: The Game,False,False
28682,The Awakened Fate Ultimatum,False,False
28683,R.B.I. Baseball 15,True,True
28684,Sword Of Xolan,False,False
28685,Factotum 90,True,False
28686,Lost Cities,True,True
28687,Scribblenauts Remix,False,False
28688,Grand Prix Rock 'N Racing,False,True
28689,Gangstar Vegas,False,False
28690,Color Symphony 2,True,False
28691,SHADOWGUN,False,False
28692,Nine Sols,False,False
28693,Dead Cells: Return to Castlevania,False,False
28694,Superfuse,True,True
28695,Crimson Snow,False,False
28696,Retro Gadgets,True,False
28697,Arkanoid: Eternal Battle,True,True
28698,EDENGATE: The Edge of Life,True,False
28699,Nickelodeon Kart Racers 3: Slime Speedway,True,True
28700,The Dragoness: Command of the Flame,True,False
28701,Mira and the Legend of the Djinns Demo,False,False
28702,UNDETECTED Demo,False,False
28703,Just Go,True,True
28704,Everdell,True,True
28705,Sakura Succubus 6,True,False
28706,The First Descendant,False,False
28707,Virgo Versus the Zodiac Demo,False,False
28708,Mask of the Rose Demo,False,False
28709,Security Booth: Director's Cut,True,False
28710,Flooded DEMO,False,False
28711,Dragon’s Dogma 2,False,False
28712,West Hunt,True,True
28713,Aliens: Dark Descent,False,False
28714,Zenless Zone Zero,False,False
28715,Outriders Worldslayer,False,False
28716,HoneySelect2Libido DX,True,False
28717,LEAP,False,True
28718,The Valiant,True,True
28719,I'm on Observation Duty 5,True,False
28720,Ampersat,True,True
28721,Peglin Demo,False,False
28722,Zoria: Age of Shattering DEMO,False,False
28723,Vanaris Tactics Demo,False,False
28724,Tentacular,True,False
28725,Relayer,False,False
28726,Tame It!,True,False
28727,Neon Sundown,True,False
28728,Poke Abby,False,False
28729,The Cruel King and the Great Hero,False,False
28730,Bloodborne PSX Demake,False,False
28731,Gav-Gav Odyssey,True,False
28732,Medieval Trader Simulator,True,False
28733,Furry Shades of Gay 2: A Shade Gayer - Love Stories Episodes,True,False
28734,UDONGEIN X,True,False
28735,Mission in Snowdriftland,True,False
28736,Transiruby,True,False
28737,Garage: Bad Dream Adventure,True,False
28738,Nix Umbra,True,False
28739,Galador - The Prince and the Coward,False,False
28740,Nerf Legends,True,True
28741,Sphere - Flying Cities,True,False
28742,Crypto Girls [18+] - SEXCoin,True,False
28743,Big Brain Academy: Brain vs. Brain,False,False
28744,Arthurian Legends,True,False
28745,Arcana: Heat and Cold. Season 2,True,False
28746,Toree 2,False,False
28747,Gearshifters,True,False
28748,Banana Hell,False,False
28749,Imprisoned Queen,True,False
28750,Rush Rally Origins,True,True
28751,NeverReturn,True,True
28752,Recon Control,True,False
28753,Arcadegeddon,False,False
28754,Fossilfuel,True,True
28755,Danganronpa Decadence,False,False
28756,Mercenaries Blaze,True,False
28757,Super Sami Roll,True,True
28758,Metal Slug Tactics,False,False
28759,Motorcycle Mechanic Simulator 2021,True,False
28760,Space 2 - Breakthrough Gaming Arcade,False,False
28761,Artists Of Fortune: Distant Worlds,True,False
28762,Pokemon Fire-Red,False,False
28763,Touhou Kouryudou ~ Unconnected Marketeers.,True,False
28764,Paradise Lust,True,False
28765,Paleon,True,False
28766,Tower of Waifus,True,False
28767,宇宙大拍扁 / BIG BIA,True,False
28768,SpongeGlock SquarePants,False,False
28769,Room to Grow,True,False
28770,Might is Right,True,False
28771,Void Gore,False,False
28772,The Sekimeiya: Spun Glass,True,False
28773,The Drift Challenge,True,True
28774,Shifted VR,False,True
28775,Soul Nomad & the World Eaters,False,False
28776,Planet Boost,False,False
28777,Monster Prom: XXL,False,True
28778,Happy Numbers,True,False
28779,Shoot Shoot My Waifu,True,False
28780,Mad Rat Dead,False,False
28781,Swordsman VR,True,False
28782,Figment: Creed Valley Demo,False,False
28783,Willy Morgan and the Curse of Bone Town,False,False
28784,Love n Dream,True,False
28785,Lost Potato,True,False
28786,Narvas,True,True
28787,Into The Flames,True,True
28788,Core Decay,False,False
28789,Giraffe and Annika,False,False
28790,Strategic Mind: Fight for Freedom,True,False
28791,Mortal Blitz: Combat Arena,False,True
28792,Boom Blaster,True,False
28793,God of War: Betrayal,False,False
28794,Gacha Club Studio,True,False
28795,Soulcalibur V,False,False
28796,Lairchitect,True,False
28797,Shrek 2: Team Action,False,False
28798,JigSaw Abundance,False,False
28799,Togainu no Chi ~Lost Blood~,True,False
28800,Uniform Girl,True,False
28801,Crowalt: Traces of the Lost Colony,True,False
28802,Manor of Mystic Courtesans,True,False
28803,Ara Fell: Enhanced Edition,False,False
28804,Sagrada,True,True
28805,Project Kat,False,False
28806,Escape Machine City: Airborne,True,False
28807,Metallic Child,True,False
28808,Kyuuyaku Megami Tensei,False,False
28809,Never Alone: Foxtales,False,False
